Electrode,rawTimeSeries-NoLineNoise,bpThetaTimeSeries,bpGammaTimeSeries,thetaAngle,thetaPower,gammaAngle,gammaPower,Time
mL_AH1,-20.44655121,-5.335869117,-2.835427137,2.027401186,146.4615344,-2.785741389,9.150254566,1.027
mL_AH1,-16.08712693,-5.925375522,-2.46736641,2.088584186,143.31544,-2.534015693,9.03119748,1.028
mL_AH1,-16.58496142,-6.480879901,-1.948746864,2.150035146,140.1776786,-2.282874085,8.894916802,1.029
mL_AH1,-14.716158,-7.000335031,-1.31667791,2.211738926,137.0585469,-2.032331794,8.741943254,1.03
mL_AH1,-13.90503929,-7.481878053,-0.614940937,2.273711493,133.9549113,-1.7823928,8.573165877,1.031
mL_AH1,-14.59272909,-7.923840217,0.109247328,2.335934286,130.8761933,-1.53306944,8.389301041,1.032
mL_AH1,-10.6656,-8.324755393,0.808608479,2.398426286,127.8198161,-1.284370622,8.191467472,1.033
mL_AH1,-11.18780977,-8.683367298,1.439059087,2.461165532,124.7942146,-1.036304867,7.980560892,1.034
mL_AH1,-14.40740564,-8.998635395,1.962615588,2.524173805,121.7973987,-0.788886391,7.75784168,1.035
mL_AH1,-16.6083931,-9.269739427,2.349749495,2.587425815,118.8367261,-0.542120183,7.524368637,1.036
mL_AH1,-16.67330292,-9.496082554,2.581045683,2.650945851,115.9108128,-0.296025296,7.281455755,1.037
mL_AH1,-15.82220003,-9.67729309,2.64807607,2.714705417,113.0258703,-0.050604736,7.030294964,1.038
mL_AH1,-15.55099247,-9.813224823,2.553464129,2.778730949,110.181129,0.194118757,6.772179654,1.039
mL_AH1,-17.79434908,-9.903955927,2.310177088,2.842990921,107.3816076,0.438141548,6.508391169,1.04
mL_AH1,-15.76439374,-9.949786484,1.940137656,2.907513471,104.6271484,0.681438679,6.240150555,1.041
mL_AH1,-12.46979845,-9.95123464,1.472291881,2.972264282,101.9215526,0.92400261,5.968774105,1.042
mL_AH1,-12.9370788,-9.909031435,0.940301391,3.037272681,99.26526069,1.165807477,5.695383194,1.043
mL_AH1,-13.55817982,-9.824114344,0.380045413,3.10250185,96.660854,1.406838356,5.421269705,1.044
mL_AH1,-11.40392864,-9.697619603,-0.172879793,-3.115203589,94.10934687,1.647069074,5.147448681,1.045
mL_AH1,-11.4088768,-9.530873366,-0.68548808,-3.049511981,91.6121197,1.886474078,4.875130675,1.046
mL_AH1,-16.40528232,-9.325381784,-1.129404948,-2.983578759,89.17072625,2.125026226,4.605230684,1.047
mL_AH1,-12.73586224,-9.082820067,-1.482424555,-2.917444604,86.7853854,2.36268659,4.338830468,1.048
mL_AH1,-9.384673928,-8.805020632,-1.729542975,-2.851080413,84.45814674,2.599424645,4.076755555,1.049
mL_AH1,-6.752855376,-8.49396043,-1.863431241,-2.784528098,82.18812584,2.835185796,3.819926481,1.05
mL_AH1,-7.584770398,-8.151747533,-1.884354135,-2.717760089,79.97781634,3.069931554,3.569087536,1.051
mL_AH1,-11.01823181,-7.780607106,-1.799579696,-2.650818986,77.82530573,-2.979595852,3.324983881,1.052
mL_AH1,-9.269860365,-7.382866859,-1.622357361,-2.58367954,75.73347298,-2.747079164,3.088281085,1.053
mL_AH1,-11.99828896,-6.960942092,-1.37056773,-2.51638443,73.69946757,-2.515796625,2.859552435,1.054
mL_AH1,-10.06391138,-6.517320434,-1.065162941,-2.448911531,71.72648955,-2.285825492,2.639380214,1.055
mL_AH1,-10.39140893,-6.054546403,-0.728523246,-2.381302941,69.81085279,-2.05728274,2.428181627,1.056
mL_AH1,-6.639681561,-5.575205892,-0.382852673,-2.313540445,67.95601004,-1.830280224,2.226444139,1.057
mL_AH1,-0.935872367,-5.081910681,-0.048725448,-2.245664853,66.15755173,-1.604964118,2.034449314,1.058
mL_AH1,-2.919273703,-4.577283107,0.256123738,-2.177662611,64.41911214,-1.381492624,1.852573428,1.059
mL_AH1,-1.123864504,-4.063940982,0.517696803,-2.109572499,62.73567747,-1.160048324,1.680980715,1.06
mL_AH1,2.077983414,-3.544482876,0.72627601,-2.041386311,61.11099111,-0.940847598,1.519919005,1.061
mL_AH1,0.140739955,-3.021473851,0.87660329,-1.973140038,59.53955864,-0.72411832,1.369447468,1.062
mL_AH1,0.937753629,-2.49743176,0.967712996,-1.904831422,58.02516047,-0.510144733,1.229671843,1.063
mL_AH1,2.916422769,-1.974814176,1.002461876,-1.836492899,56.56194699,-0.299207729,1.100551639,1.064
mL_AH1,4.485057416,-1.456006053,0.986821054,-1.768128652,55.15366544,-0.091661482,0.982043673,1.065
mL_AH1,4.295734573,-0.943308169,0.92900945,-1.699766819,53.79423576,0.112161692,0.874007759,1.066
mL_AH1,4.795135739,-0.438926439,0.838555352,-1.63141838,52.48730508,0.311855593,0.776252871,1.067
mL_AH1,0.775461375,0.055037867,0.725372498,-1.563106479,51.22668458,0.507065285,0.688536533,1.068
mL_AH1,1.02565425,0.536596949,0.598929244,-1.494849101,50.01585884,0.69739397,0.610528335,1.069
mL_AH1,1.36915877,1.003884298,0.467575205,-1.42666376,48.84864672,0.882550537,0.541882138,1.07
mL_AH1,3.29096814,1.455161507,0.338070427,-1.358575502,47.7283133,1.062285575,0.482143031,1.071
mL_AH1,3.619328873,1.888824034,0.215339637,-1.290595667,46.64879438,1.236547059,0.430864967,1.072
mL_AH1,5.45415106,2.303405918,0.102450686,-1.222756253,45.61308485,1.405461017,0.387489001,1.073
mL_AH1,6.174803221,2.697583446,0.000794126,-1.155061998,44.61533764,1.569456839,0.35148057,1.074
mL_AH1,5.375445627,3.070177769,-0.089577778,-1.087551578,43.65823364,1.729269461,0.32220176,1.075
mL_AH1,5.455515998,3.420156502,-0.169507815,-1.020222835,42.73623265,1.885957125,0.299048711,1.076
mL_AH1,4.217122211,3.746634303,-0.240248743,-0.953120704,41.8516649,2.040868338,0.281333071,1.077
mL_AH1,7.218665821,4.048872493,-0.3029991,-0.88623599,40.99937518,2.195491204,0.268407089,1.078
mL_AH1,8.377000995,4.326277727,-0.358516439,-0.819619326,40.18131391,2.351388331,0.259563038,1.079
mL_AH1,4.85125773,4.578399776,-0.406852584,-0.753254498,39.39277658,2.509939767,0.254138498,1.08
mL_AH1,4.02368529,4.804928471,-0.447239151,-0.687197166,38.63531213,2.672358066,0.251439215,1.081
mL_AH1,6.114945755,5.005689854,-0.478132693,-0.621424283,37.90471971,2.839456994,0.250818832,1.082
mL_AH1,4.804701788,5.180641604,-0.497409406,-0.555995765,37.20213251,3.011820587,0.251630031,1.083
mL_AH1,7.884885986,5.329867801,-0.502681484,-0.49088208,36.52389336,-3.09355058,0.253272789,1.084
mL_AH1,7.758583539,5.453573094,-0.491692772,-0.426146558,35.87071255,-2.910231866,0.255178972,1.085
mL_AH1,6.121326359,5.552076343,-0.462741829,-0.361753685,35.23950392,-2.721635546,0.256823474,1.086
mL_AH1,7.931099903,5.625803803,-0.415076759,-0.297769312,34.63055444,-2.527998417,0.257746264,1.087
mL_AH1,7.875130367,5.675281928,-0.349208618,-0.234152584,34.04136395,-2.329718331,0.257523407,1.088
mL_AH1,2.391216289,5.701129863,-0.267098626,-0.17097095,33.47180185,-2.127133298,0.255826373,1.089
mL_AH1,5.984557707,5.704051701,-0.172187952,-0.108178969,32.91995735,-1.920654831,0.252355557,1.09
mL_AH1,5.40574438,5.684828566,-0.069256147,-0.045844762,32.38529368,-1.710622268,0.246929706,1.091
mL_AH1,6.577594958,5.644310609,0.035886406,0.01608085,31.86648201,-1.497384633,0.239392077,1.092
mL_AH1,9.128813974,5.58340897,0.136847424,0.077529992,31.36259573,-1.281243847,0.229715316,1.093
mL_AH1,6.226444364,5.50308778,0.22720141,0.138554665,30.87287088,-1.062457556,0.217897186,1.094
mL_AH1,8.919040643,5.404356249,0.30108354,0.199088135,30.39601169,-0.841278672,0.204061241,1.095
mL_AH1,7.297840533,5.288260925,0.353766875,0.259184265,29.93179337,-0.617864267,0.188362245,1.096
mL_AH1,6.903322778,5.155878148,0.382160186,0.318778313,29.47857518,-0.392409731,0.171063017,1.097
mL_AH1,4.672407163,5.008306766,0.385169578,0.377925035,29.03663851,-0.164961854,0.152467103,1.098
mL_AH1,8.869308368,4.846661148,0.363879099,0.43656248,28.60402469,0.064368764,0.132958129,1.099
mL_AH1,3.977299415,4.672064549,0.32152269,0.494745323,28.18148217,0.295683632,0.11296909,1.1
mL_AH1,3.691262795,4.485642841,0.26324031,0.552415146,27.76676366,0.529049373,0.092980982,1.101
mL_AH1,9.303853087,4.28851865,0.195633019,0.609625586,27.36104085,0.764870491,0.073526739,1.102
mL_AH1,2.284392099,4.081805933,0.126152908,0.666322429,26.96180876,1.003742609,0.055157505,1.103
mL_AH1,4.964053788,3.866604984,0.062382008,0.722557357,26.57061505,1.247116671,0.038468745,1.104
mL_AH1,2.992518196,3.643997921,0.011267709,0.778280942,26.18472926,1.498076824,0.024051111,1.105
mL_AH1,3.313384074,3.415044616,-0.021610661,0.833542035,25.80602562,1.765149885,0.012520632,1.106
mL_AH1,4.241144925,3.180779113,-0.032669461,0.888296501,25.43158109,2.081121266,0.004473264,1.107
mL_AH1,7.12578437,2.942206494,-0.020775368,0.942589527,25.06354627,2.755841768,0.000502796,1.108
mL_AH1,7.411284097,2.700300202,0.012525923,0.996382686,24.69883892,-1.19632552,0.00117268,1.109
mL_AH1,4.479070768,2.455999804,0.063039954,1.049716723,24.33983598,-0.7186156,0.007014025,1.11
mL_AH1,0.17482876,2.210209172,0.124221997,1.102559239,23.98332963,-0.420512531,0.018516964,1.111
mL_AH1,-1.18240289,1.963795053,0.187727519,1.154945811,23.63187437,-0.156037996,0.036113802,1.112
mL_AH1,-0.409873375,1.717586019,0.244173398,1.206850292,23.28217036,0.096509701,0.060179429,1.113
mL_AH1,5.497168791,1.472371749,0.284046497,1.258302417,22.9369031,0.343683177,0.091016429,1.114
mL_AH1,8.502534753,1.228902619,0.298679097,1.309282414,22.59271409,0.587929804,0.128845231,1.115
mL_AH1,4.683202321,0.987889563,0.281200469,1.359813549,22.2523763,0.83052512,0.173813464,1.116
mL_AH1,4.711309895,0.750004174,0.227372075,1.409882451,21.91250578,1.072046941,0.225955691,1.117
mL_AH1,7.815992761,0.515878986,0.136220852,1.459505333,21.57592308,1.312891343,0.285245097,1.118
mL_AH1,3.046952029,0.286107927,0.010400578,1.508675154,21.23925171,1.553253077,0.351511353,1.119
mL_AH1,3.957867955,0.061246882,-0.143766059,1.557400531,20.9053242,1.793273815,0.424539171,1.12
mL_AH1,6.043712702,-0.158185664,-0.316584195,1.605680592,20.57080397,2.033042769,0.503949258,1.121
mL_AH1,1.429788583,-0.371707926,-0.495611357,1.653515847,20.23850446,2.272602407,0.589329449,1.122
mL_AH1,1.028254498,-0.578874121,-0.66656847,1.70091134,19.90516091,2.51200789,0.680102524,1.123
mL_AH1,4.157240253,-0.779273772,-0.814468407,1.747858996,19.57354138,2.751257256,0.775657909,1.124
mL_AH1,3.225734592,-0.972531064,-0.924871157,1.794369434,19.24048409,2.990391327,0.875244331,1.125
mL_AH1,3.659680455,-1.158304273,-0.985160256,1.840425536,18.90869048,-3.053796565,0.978060419,1.126
mL_AH1,6.917563019,-1.336285275,-0.985729608,1.886043071,18.57513202,-2.814905615,1.08321365,1.127
mL_AH1,4.228472853,-1.506199174,-0.920973976,1.931195436,18.2424273,-2.576148547,1.189731459,1.128
mL_AH1,0.730766769,-1.667804047,-0.789989965,1.975903042,17.9077104,-2.337507167,1.296617634,1.129
mL_AH1,7.812941233,-1.820890821,-0.596916257,2.02012937,17.57350587,-2.09900773,1.402762503,1.13
mL_AH1,5.766049838,-1.96528329,-0.35087063,2.063898891,17.23713841,-1.860646407,1.507105186,1.131
mL_AH1,6.377994649,-2.100838261,-0.065474426,2.107164746,16.90103228,-1.62244525,1.608448161,1.132
mL_AH1,9.676491049,-2.227445835,0.24200997,2.149954817,16.56272927,-1.384416614,1.705704633,1.133
mL_AH1,5.569968299,-2.345029814,0.551869521,2.192211486,16.22455171,-1.146578774,1.797651876,1.134
mL_AH1,6.351111912,-2.453548207,0.843370264,2.233965336,15.88428289,-0.90896126,1.883216305,1.135
mL_AH1,0.383735877,-2.552993825,1.096315251,2.275147582,15.54414581,-0.671582097,1.961222485,1.136
mL_AH1,3.9224465,-2.64339494,1.292605669,2.315790763,15.20218718,-0.434488496,2.030652852,1.137
mL_AH1,0.072084989,-2.724815976,1.417676437,2.355814534,14.86053692,-0.197704485,2.090457249,1.138
mL_AH1,-2.225155117,-2.797358202,1.461684486,2.395252629,14.51752392,0.038704328,2.139725299,1.139
mL_AH1,-3.038762711,-2.861160392,1.420345386,2.434012791,14.17519434,0.274699292,2.177611027,1.14
mL_AH1,1.594913195,-2.916399413,1.29534074,2.47212921,13.83217428,0.510194464,2.203374418,1.141
mL_AH1,3.572031941,-2.963290707,1.09425308,2.509497445,13.49043789,0.745125757,2.216449092,1.142
mL_AH1,4.731950106,-3.002088634,0.830024156,2.546151485,13.1489193,0.979382352,2.216340971,1.143
mL_AH1,4.844332589,-3.033086625,0.51997354,2.581974585,12.80953417,1.212861449,2.202831085,1.144
mL_AH1,2.013352331,-3.056617122,0.184453826,2.617000069,12.4715309,1.44541838,2.175754416,1.145
mL_AH1,-2.424877136,-3.073051267,-0.154747173,2.651099041,12.13678138,1.676894735,2.135295191,1.146
mL_AH1,-0.556740571,-3.082798303,-0.476121423,2.684304056,11.80484958,1.907095826,2.081697853,1.147
mL_AH1,-1.114007286,-3.086304655,-0.760123217,2.716474703,11.47757871,2.13578433,2.015589285,1.148
mL_AH1,-3.908935057,-3.084052666,-0.990669376,2.747643265,11.1548443,2.362687835,1.937688176,1.149
mL_AH1,-2.813274173,-3.076558959,-1.15632108,2.777659244,10.83847557,2.587455296,1.849084105,1.15
mL_AH1,-6.395248798,-3.0643724,-1.25103865,2.80655612,10.5286501,2.80969083,1.751006981,1.151
mL_AH1,-6.350385666,-3.048071661,-1.274439247,2.83417593,10.2271965,3.028875336,1.645007166,1.152
mL_AH1,-4.897960039,-3.028262356,-1.23153405,2.860556263,9.934579185,-3.038768582,1.532825321,1.153
mL_AH1,-3.014977195,-3.005573756,-1.131971787,2.885536059,9.652637453,-2.827641383,1.416445517,1.154
mL_AH1,-6.279122812,-2.980655084,-0.988864543,2.90916191,9.382101839,-2.621824167,1.298075689,1.155
mL_AH1,-4.647970052,-2.954171402,-0.817314586,2.931276341,9.124830777,-2.422455374,1.180077633,1.156
mL_AH1,-5.451506561,-2.926799109,-0.6327929,2.951942336,8.881795071,-2.230859644,1.065039786,1.157
mL_AH1,-3.406413055,-2.899221073,-0.449537577,2.97101542,8.654877287,-2.048632947,0.955613468,1.158
mL_AH1,-1.817305233,-2.872121424,-0.279140806,2.988585024,8.445258122,-1.877531018,0.854641947,1.159
mL_AH1,2.590810919,-2.846180058,-0.129476297,3.004531725,8.254845332,-1.719381223,0.764943939,1.16
mL_AH1,5.642399766,-2.822066893,-0.004085603,3.018983516,8.084995464,-1.575716758,0.689460695,1.161
mL_AH1,3.577713499,-2.80043592,0.097905223,3.031859546,7.937638238,-1.447233309,0.631024289,1.162
mL_AH1,5.771469307,-2.781919113,0.181323499,3.043338577,7.814269397,-1.332996132,0.592496177,1.163
mL_AH1,3.645870527,-2.767120258,0.253987112,3.053390614,7.716832874,-1.229722201,0.576543816,1.164
mL_AH1,4.151459521,-2.756608753,0.325343123,3.062253905,7.646925528,-1.131734889,0.585762083,1.165
mL_AH1,7.87221275,-2.750913454,0.404858126,3.069956132,7.60649304,-1.031944414,0.622465784,1.166
mL_AH1,3.682818512,-2.750516619,0.500344376,3.076795626,7.597195051,-0.923704683,0.688799436,1.167
mL_AH1,5.617896741,-2.755848025,0.616420465,3.082854601,7.620961639,-0.802308237,0.786544355,1.168
mL_AH1,2.272582359,-2.767279319,0.753298929,3.088480179,7.679477775,-0.665585208,0.917225054,1.169
mL_AH1,1.40947797,-2.785118662,0.906065293,3.093793599,7.774635535,-0.513394479,1.081933422,1.17
mL_AH1,2.297480436,-2.809605733,1.064565861,3.099167354,7.908109691,-0.346911731,1.281429488,1.171
mL_AH1,3.563011902,-2.840907148,1.21395928,3.104735965,8.081726799,-0.167833088,1.516000301,1.172
mL_AH1,6.926481563,-2.879112362,1.335915552,3.110866535,8.29711879,0.021991825,1.78553378,1.173
mL_AH1,3.06598029,-2.924230088,1.410373166,3.117677671,8.556014082,0.220882957,2.089447975,1.174
mL_AH1,4.782897763,-2.976185309,1.417698072,3.125501338,8.859972912,0.427338576,2.426699456,1.175
mL_AH1,7.766710847,-3.034816913,1.341034948,3.134416085,9.210588061,0.640127938,2.79582833,1.176
mL_AH1,7.707005227,-3.099875995,1.16860761,-3.138487446,9.609323842,0.858204786,3.194859021,1.177
mL_AH1,6.417669073,-3.171024872,0.895716129,-3.126813283,10.05759546,1.080734358,3.621498062,1.178
mL_AH1,13.12042644,-3.247836828,0.526194927,-3.113535115,10.55675242,1.307015781,4.072902529,1.179
mL_AH1,9.299585081,-3.329796626,0.073138456,-3.098681832,11.10798659,1.536486819,4.546037503,1.18
mL_AH1,4.901592959,-3.416301798,-0.441234692,-3.082103135,11.71251974,1.768678973,5.037324609,1.181
mL_AH1,6.653418283,-3.506664713,-0.986627735,-3.063874188,12.37127154,2.003206083,5.543119902,1.182
mL_AH1,4.501394729,-3.600115446,-1.526581137,-3.043895865,13.08532942,2.239751801,6.059301747,1.183
mL_AH1,6.863720535,-3.695805413,-2.021128121,-3.022277192,13.8552898,2.478043307,6.58178214,1.184
mL_AH1,0.761082779,-3.792811787,-2.429981433,-2.99895748,14.68210544,2.717863874,7.106133223,1.185
mL_AH1,2.057605927,-3.890142645,-2.715980745,-2.974066694,15.56599714,2.959015491,7.628013987,1.186
mL_AH1,-3.169369651,-3.986742841,-2.848492587,-2.947570509,16.50778868,-3.081838357,8.142950451,1.187
mL_AH1,-4.576858367,-4.081500549,-2.806445956,-2.919608741,17.50727243,-2.838473454,8.646559873,1.188
mL_AH1,-1.839160895,-4.173254454,-2.580708364,-2.890163651,18.56515429,-2.594183163,9.134579591,1.189
mL_AH1,-2.276323654,-4.260801529,-2.175557674,-2.859376528,19.68074585,-2.349076235,9.602808249,1.19
mL_AH1,-0.503034422,-4.34290536,-1.609080397,-2.827239133,20.85465073,-2.103232327,10.0474234,1.191
mL_AH1,-0.24054248,-4.418304951,-0.912420216,-2.793888511,22.08564885,-1.856731195,10.46462761,1.192
mL_AH1,4.119222267,-4.485723968,-0.12790269,-2.759321243,23.37426081,-1.609633678,10.85121853,1.193
mL_AH1,6.403812926,-4.543880347,0.693836234,-2.723666594,24.71868658,-1.361996302,11.20400864,1.194
mL_AH1,10.81164087,-4.591496211,1.49749882,-2.68692316,26.11938557,-1.113866961,11.52053539,1.195
mL_AH1,8.226940699,-4.627308026,2.227259577,-2.649210489,27.57393376,-0.86528325,11.79839212,1.196
mL_AH1,10.40820627,-4.650076921,2.83104617,-2.610527713,29.08275307,-0.616283234,12.03591459,1.197
mL_AH1,15.52078508,-4.658599111,3.264611862,-2.570983821,30.64275729,-0.366889182,12.23159464,1.198
mL_AH1,10.11981439,-4.651716328,3.4950589,-2.530577871,32.25435581,-0.117130426,12.38457169,1.199
mL_AH1,7.278265856,-4.628326196,3.503517029,-2.489408139,33.91376983,0.132982878,12.49428669,1.2
mL_AH1,5.946253186,-4.587392458,3.286751854,-2.447473531,35.62142184,0.383430414,12.56064807,1.201
mL_AH1,4.69957439,-4.527954961,2.857567433,-2.40486186,37.3728198,0.634211313,12.58402388,1.202
mL_AH1,6.644862755,-4.449139336,2.24396807,-2.361572098,39.1684249,0.885315327,12.56503158,1.203
mL_AH1,7.8674243,-4.350166254,1.48714674,-2.317682065,41.00302259,1.136748633,12.50487657,1.204
mL_AH1,0.954057876,-4.230360196,0.638463101,-2.273191158,42.87713772,1.388512364,12.40481208,1.205
mL_AH1,-1.691563873,-4.089157644,-0.244345456,-2.228167766,44.78483654,1.640618387,12.26673755,1.206
mL_AH1,3.301103832,-3.926114599,-1.101417197,-2.182612117,46.72673099,1.893080412,12.0924607,1.207
mL_AH1,1.885550559,-3.740913372,-1.875148286,-2.136583766,48.69618505,2.145915764,11.88439825,1.208
mL_AH1,4.709612624,-3.533368557,-2.514363337,-2.090084166,50.69391863,2.399151504,11.64482267,1.209
mL_AH1,-0.671701723,-3.30343212,-2.977956488,-2.043164624,52.71262455,2.652811424,11.37648157,1.21
mL_AH1,2.710860888,-3.05119756,-3.237732891,-1.995828171,54.75314811,2.906936154,11.08201223,1.211
mL_AH1,3.904455515,-2.776903066,-3.280248444,-1.948118429,56.80755644,-3.121627154,10.76432017,1.212
mL_AH1,3.696488842,-2.480933647,-3.107527578,-1.900040309,58.87683331,-2.866453911,10.42629537,1.213
mL_AH1,7.768269168,-2.16382219,-2.736628011,-1.85163027,60.95247978,-2.610685116,10.07085842,1.214
mL_AH1,5.006343791,-1.826249417,-2.198110143,-1.802895353,63.03562619,-2.354253861,9.701028512,1.215
mL_AH1,10.08399415,-1.469042732,-1.533550312,-1.753865348,65.11728084,-2.097100244,9.319637007,1.216
mL_AH1,5.723397162,-1.093173941,-0.792305281,-1.70454961,67.19872328,-1.83914467,8.929703479,1.217
mL_AH1,3.681361005,-0.699755851,-0.027785538,-1.654971727,69.27055539,-1.580307881,8.533904618,1.218
mL_AH1,5.058653145,-0.290037755,0.70647596,-1.605143502,71.33420287,-1.320497278,8.135136705,1.219
mL_AH1,2.434261524,0.134600172,1.360666139,-1.555082761,73.37995949,-1.059611086,7.735887857,1.22
mL_AH1,6.229129632,0.572653547,1.892166851,-1.504803836,75.40938845,-0.797542555,7.338824369,1.221
mL_AH1,9.411314465,1.022501474,2.268419049,-1.45431921,77.41258437,-0.534165486,6.946231025,1.222
mL_AH1,11.0606183,1.482415222,2.468983962,-1.403645784,79.39123387,-0.269357093,6.560464174,1.223
mL_AH1,11.48118282,1.950567825,2.48667277,-1.352791094,81.33535024,-0.002966957,6.1835959,1.224
mL_AH1,8.418573834,2.425044536,2.327687378,-1.301774605,83.24672429,0.265145499,5.817625062,1.225
mL_AH1,11.02836548,2.903854066,2.010787895,-1.250599296,85.11541258,0.535151297,5.464397056,1.226
mL_AH1,13.48343207,3.384940528,1.565572295,-1.199287157,86.9432863,0.807208264,5.125539391,1.227
mL_AH1,12.59289861,3.866195996,1.030015351,-1.147836985,88.72057456,1.081498914,4.8026491,1.228
